FileName, background_texture_name, object_file_name, object_texture_name, X-coord, Y-coord, rotation about X (rx), ry, rz 
(2188)tr_fruit8601_TL10_01_B00_FACE_39_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8601.jpg, 360, 150, 190, 300, -10
(2189)tr_fruit8601_TL10_01_B00_FACE_40_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8601.jpg, 40, -270, 100, 140, -30
(2190)woods8604_TL10_01_B00_FACE_31_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8604.jpg, 320, 180, 250, 150, -50
(2191)woods8604_TL10_01_B00_FACE_32_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8604.jpg, -320, -180, 30, 350, -120
(2192)woods8604_TL10_01_B00_FACE_33_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8604.jpg, -40, -270, 60, 240, 100
(2193)woods8604_TL10_01_B00_FACE_34_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8604.jpg, 160, -270, 120, 40, 100
(2194)woods8604_TL10_01_B00_FACE_35_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8604.jpg, 320, 0, 300, 150, 120
(2195)woods8604_TL10_01_B00_FACE_36_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8604.jpg, -80, -90, 200, 20, -110
(2196)woods8604_TL10_01_B00_FACE_37_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8604.jpg, 240, 240, 150, 30, 120
(2197)woods8604_TL10_01_B00_FACE_38_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8604.jpg, -80, -90, 270, 30, 70
(2198)woods8604_TL10_01_B00_FACE_39_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8604.jpg, 80, -270, 310, 10, 140
(2199)woods8604_TL10_01_B00_FACE_40_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8604.jpg, 320, 270, 100, 230, -120
(2200)tr_fruit8605_TL10_01_B00_FACE_31_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8605.jpg, 240, 90, 340, 170, -160
(2201)tr_fruit8605_TL10_01_B00_FACE_32_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8605.jpg, 240, -120, 270, 360, 150
(2202)tr_fruit8605_TL10_01_B00_FACE_33_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8605.jpg, -200, 240, 110, 50, -60
(2203)tr_fruit8605_TL10_01_B00_FACE_34_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8605.jpg, -280, 60, 100, 90, 120
(2204)tr_fruit8605_TL10_01_B00_FACE_35_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8605.jpg, -40, -30, 30, 280, 60
(2205)tr_fruit8605_TL10_01_B00_FACE_36_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8605.jpg, 120, -150, 300, 180, 0
(2206)tr_fruit8605_TL10_01_B00_FACE_37_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8605.jpg, -80, -210, 30, 250, 0
(2207)tr_fruit8605_TL10_01_B00_FACE_38_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8605.jpg, -360, -30, 300, 140, -10
(2208)tr_fruit8605_TL10_01_B00_FACE_39_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8605.jpg, 320, -300, 30, 310, -130
(2209)tr_fruit8605_TL10_01_B00_FACE_40_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8605.jpg, 240, 180, 130, 40, -20
(2210)tr_fruit8604_TL10_01_B00_FACE_31_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8604.jpg, -400, 150, 40, 350, -170
(2211)tr_fruit8604_TL10_01_B00_FACE_32_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8604.jpg, 80, 0, 180, 310, -40
(2212)tr_fruit8604_TL10_01_B00_FACE_33_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8604.jpg, 40, -270, 170, 280, -180
(2213)tr_fruit8604_TL10_01_B00_FACE_34_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8604.jpg, -400, 270, 180, 130, -50
(2214)tr_fruit8604_TL10_01_B00_FACE_35_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8604.jpg, 120, 300, 360, 210, -150
(2215)tr_fruit8604_TL10_01_B00_FACE_36_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8604.jpg, 200, 0, 100, 220, -70
(2216)tr_fruit8604_TL10_01_B00_FACE_37_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8604.jpg, 40, 0, 90, 200, 90
(2217)tr_fruit8604_TL10_01_B00_FACE_38_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8604.jpg, 360, -180, 230, 150, 40
(2218)tr_fruit8604_TL10_01_B00_FACE_39_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8604.jpg, -120, -240, 190, 220, 90
(2219)tr_fruit8604_TL10_01_B00_FACE_40_woods8601.jpg, woods8601.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8604.jpg, -240, -90, 240, 290, -100
(2220)woods8604_TL10_01_B00_FACE_31_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8604.jpg, 240, -90, 80, 280, -80
(2221)woods8604_TL10_01_B00_FACE_32_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8604.jpg, -280, -30, 310, 210, -40
(2222)woods8604_TL10_01_B00_FACE_33_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8604.jpg, -360, 150, 320, 30, -100
(2223)woods8604_TL10_01_B00_FACE_34_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8604.jpg, -200, -90, 140, 170, -180
(2224)woods8604_TL10_01_B00_FACE_35_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8604.jpg, -40, -30, 310, 180, -10
(2225)woods8604_TL10_01_B00_FACE_36_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8604.jpg, -360, 0, 90, 180, -70
(2226)woods8604_TL10_01_B00_FACE_37_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8604.jpg, -80, 210, 360, 30, -50
(2227)woods8604_TL10_01_B00_FACE_38_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8604.jpg, -360, 180, 90, 110, 150
(2228)woods8604_TL10_01_B00_FACE_39_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8604.jpg, -240, 300, 330, 260, -10
(2229)woods8604_TL10_01_B00_FACE_40_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8604.jpg, -360, 240, 260, 90, -160
(2230)woods8605_TL10_01_B00_FACE_31_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8605.jpg, -120, 120, 330, 80, 10
(2231)woods8605_TL10_01_B00_FACE_32_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8605.jpg, 0, -150, 10, 260, -40
(2232)woods8605_TL10_01_B00_FACE_33_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8605.jpg, 200, 270, 70, 300, 140
(2233)woods8605_TL10_01_B00_FACE_34_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8605.jpg, -400, 30, 140, 190, 60
(2234)woods8605_TL10_01_B00_FACE_35_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8605.jpg, -80, 150, 60, 260, -110
(2235)woods8605_TL10_01_B00_FACE_36_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8605.jpg, -120, -150, 30, 60, 60
(2236)woods8605_TL10_01_B00_FACE_37_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8605.jpg, -120, -120, 70, 80, -70
(2237)woods8605_TL10_01_B00_FACE_38_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8605.jpg, 120, 30, 110, 170, 150
(2238)woods8605_TL10_01_B00_FACE_39_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8605.jpg, -120, -30, 90, 110, -150
(2239)woods8605_TL10_01_B00_FACE_40_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8605.jpg, 240, 240, 230, 30, -30
(2240)woods8606_TL10_01_B00_FACE_31_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8606.jpg, -40, -180, 30, 360, -30
(2241)woods8606_TL10_01_B00_FACE_32_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8606.jpg, -280, 0, 40, 210, -110
(2242)woods8606_TL10_01_B00_FACE_33_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8606.jpg, 240, -180, 360, 340, 80
(2243)woods8606_TL10_01_B00_FACE_34_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8606.jpg, 0, 180, 250, 40, -80
(2244)woods8606_TL10_01_B00_FACE_35_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8606.jpg, -400, 120, 220, 240, 70
(2245)woods8606_TL10_01_B00_FACE_36_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8606.jpg, 240, -210, 360, 270, -180
(2246)woods8606_TL10_01_B00_FACE_37_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8606.jpg, 240, 300, 260, 360, 90
(2247)woods8606_TL10_01_B00_FACE_38_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8606.jpg, -40, -210, 180, 50, 100
(2248)woods8606_TL10_01_B00_FACE_39_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8606.jpg, 0, -60, 250, 70, -120
(2249)woods8606_TL10_01_B00_FACE_40_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8606.jpg, 120, 270, 150, 230, 50
(2250)tr_fruit8605_TL10_01_B00_FACE_31_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8605.jpg, -160, 120, 350, 80, -180
(2251)tr_fruit8605_TL10_01_B00_FACE_32_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8605.jpg, 200, 0, 210, 270, -40
(2252)tr_fruit8605_TL10_01_B00_FACE_33_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8605.jpg, -320, 60, 280, 330, 100
(2253)tr_fruit8605_TL10_01_B00_FACE_34_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8605.jpg, 240, 300, 340, 190, 130
(2254)tr_fruit8605_TL10_01_B00_FACE_35_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8605.jpg, -320, 270, 240, 320, -110
(2255)tr_fruit8605_TL10_01_B00_FACE_36_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8605.jpg, 40, -120, 360, 320, -140
(2256)tr_fruit8605_TL10_01_B00_FACE_37_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8605.jpg, 360, -240, 120, 70, -180
(2257)tr_fruit8605_TL10_01_B00_FACE_38_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8605.jpg, 200, -240, 350, 280, 130
(2258)tr_fruit8605_TL10_01_B00_FACE_39_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8605.jpg, -360, 120, 300, 350, 0
(2259)tr_fruit8605_TL10_01_B00_FACE_40_tr_fruit8604.jpg, tr_fruit8604.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8605.jpg, 280, -120, 40, 170, 60
(2260)tr_fruit8605_TL10_01_B00_FACE_31_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8605.jpg, -400, -180, 330, 240, -180
(2261)tr_fruit8605_TL10_01_B00_FACE_32_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8605.jpg, -40, -180, 300, 360, 90
(2262)tr_fruit8605_TL10_01_B00_FACE_33_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8605.jpg, -360, 90, 310, 150, -150
(2263)tr_fruit8605_TL10_01_B00_FACE_34_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8605.jpg, 0, -150, 300, 90, 70
(2264)tr_fruit8605_TL10_01_B00_FACE_35_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8605.jpg, 0, 210, 60, 210, -70
(2265)tr_fruit8605_TL10_01_B00_FACE_36_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8605.jpg, 160, 300, 300, 360, -30
(2266)tr_fruit8605_TL10_01_B00_FACE_37_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8605.jpg, 160, -30, 10, 130, -20
(2267)tr_fruit8605_TL10_01_B00_FACE_38_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8605.jpg, 280, 180, 320, 200, -170
(2268)tr_fruit8605_TL10_01_B00_FACE_39_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8605.jpg, 240, -270, 360, 100, -180
(2269)tr_fruit8605_TL10_01_B00_FACE_40_tr_fruit8601.jpg, tr_fruit8601.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8605.jpg, -80, 150, 360, 360, 150
(2270)tr_fruit8601_TL10_01_B00_FACE_31_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8601.jpg, -320, -90, 240, 30, 50
(2271)tr_fruit8601_TL10_01_B00_FACE_32_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8601.jpg, 320, 30, 0, 70, -90
(2272)tr_fruit8601_TL10_01_B00_FACE_33_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8601.jpg, 120, -300, 310, 360, 50
(2273)tr_fruit8601_TL10_01_B00_FACE_34_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8601.jpg, -120, 0, 150, 130, -40
(2274)tr_fruit8601_TL10_01_B00_FACE_35_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8601.jpg, -360, 150, 350, 320, -10
(2275)tr_fruit8601_TL10_01_B00_FACE_36_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8601.jpg, -240, -60, 280, 30, 130
(2276)tr_fruit8601_TL10_01_B00_FACE_37_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8601.jpg, 320, -180, 230, 200, -130
(2277)tr_fruit8601_TL10_01_B00_FACE_38_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8601.jpg, 80, 210, 320, 70, -110
(2278)tr_fruit8601_TL10_01_B00_FACE_39_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8601.jpg, -160, -90, 210, 180, -20
(2279)tr_fruit8601_TL10_01_B00_FACE_40_tr_fruit8605.jpg, tr_fruit8605.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8601.jpg, -280, 150, 220, 240, 40
(2280)woods8602_TL10_01_B00_FACE_31_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8602.jpg, 280, -300, 170, 70, -80
(2281)woods8602_TL10_01_B00_FACE_32_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8602.jpg, -120, -120, 50, 240, -40
(2282)woods8602_TL10_01_B00_FACE_33_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8602.jpg, 280, -300, 280, 180, 70
(2283)woods8602_TL10_01_B00_FACE_34_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8602.jpg, 80, 0, 230, 160, 30
(2284)woods8602_TL10_01_B00_FACE_35_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8602.jpg, -240, 180, 180, 10, -70
(2285)woods8602_TL10_01_B00_FACE_36_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8602.jpg, 160, 180, 250, 350, 30
(2286)woods8602_TL10_01_B00_FACE_37_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8602.jpg, 200, -90, 280, 310, -10
(2287)woods8602_TL10_01_B00_FACE_38_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8602.jpg, 320, -90, 130, 160, 90
(2288)woods8602_TL10_01_B00_FACE_39_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8602.jpg, -160, -180, 120, 220, -40
(2289)woods8602_TL10_01_B00_FACE_40_woods8603.jpg, woods8603.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8602.jpg, 160, -240, 10, 230, -90
(2290)tr_fruit8603_TL10_01_B00_FACE_31_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8603.jpg, -160, 0, 50, 70, 80
(2291)tr_fruit8603_TL10_01_B00_FACE_32_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8603.jpg, 280, 150, 60, 150, 60
(2292)tr_fruit8603_TL10_01_B00_FACE_33_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8603.jpg, -320, 240, 150, 40, 0
(2293)tr_fruit8603_TL10_01_B00_FACE_34_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8603.jpg, 280, 90, 120, 250, -80
(2294)tr_fruit8603_TL10_01_B00_FACE_35_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8603.jpg, 280, -210, 360, 290, -50
(2295)tr_fruit8603_TL10_01_B00_FACE_36_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8603.jpg, 80, 240, 220, 40, -20
(2296)tr_fruit8603_TL10_01_B00_FACE_37_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8603.jpg, 120, 270, 90, 310, -130
(2297)tr_fruit8603_TL10_01_B00_FACE_38_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8603.jpg, 240, -210, 330, 210, 160
(2298)tr_fruit8603_TL10_01_B00_FACE_39_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8603.jpg, 240, 150, 10, 120, 110
(2299)tr_fruit8603_TL10_01_B00_FACE_40_woods8602.jpg, woods8602.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8603.jpg, 320, 60, 280, 190, -40
(2300)woods8602_TL10_01_B00_FACE_31_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, woods8602.jpg, 400, 120, 360, 100, -50
(2301)woods8602_TL10_01_B00_FACE_32_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, woods8602.jpg, 320, -90, 70, 150, 30
(2302)woods8602_TL10_01_B00_FACE_33_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, woods8602.jpg, 200, -150, 0, 320, 170
(2303)woods8602_TL10_01_B00_FACE_34_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, woods8602.jpg, -320, 30, 280, 330, 30
(2304)woods8602_TL10_01_B00_FACE_35_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, woods8602.jpg, 0, 30, 230, 70, 30
(2305)woods8602_TL10_01_B00_FACE_36_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, woods8602.jpg, -400, -120, 250, 160, -50
(2306)woods8602_TL10_01_B00_FACE_37_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, woods8602.jpg, 0, -300, 250, 20, -30
(2307)woods8602_TL10_01_B00_FACE_38_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, woods8602.jpg, 40, -30, 30, 300, -40
(2308)woods8602_TL10_01_B00_FACE_39_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, woods8602.jpg, -240, -180, 310, 240, 20
(2309)woods8602_TL10_01_B00_FACE_40_woods8605.jpg, woods8605.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, woods8602.jpg, 120, -240, 20, 130, 150
(2310)tr_fruit8605_TL10_01_B00_FACE_31_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8605.jpg, -120, -60, 360, 310, 140
(2311)tr_fruit8605_TL10_01_B00_FACE_32_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8605.jpg, -320, -240, 270, 20, -30
(2312)tr_fruit8605_TL10_01_B00_FACE_33_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8605.jpg, 40, 240, 290, 190, 140
(2313)tr_fruit8605_TL10_01_B00_FACE_34_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8605.jpg, -200, -210, 250, 310, 40
(2314)tr_fruit8605_TL10_01_B00_FACE_35_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_35_ICAsum_W_1.obj, tr_fruit8605.jpg, -280, -270, 90, 220, -120
(2315)tr_fruit8605_TL10_01_B00_FACE_36_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_36_ICAsum_W_1.obj, tr_fruit8605.jpg, -200, -210, 280, 30, 150
(2316)tr_fruit8605_TL10_01_B00_FACE_37_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_37_ICAsum_W_1.obj, tr_fruit8605.jpg, 320, -150, 320, 50, -160
(2317)tr_fruit8605_TL10_01_B00_FACE_38_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_38_ICAsum_W_1.obj, tr_fruit8605.jpg, -400, 300, 220, 120, -50
(2318)tr_fruit8605_TL10_01_B00_FACE_39_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_39_ICAsum_W_1.obj, tr_fruit8605.jpg, 40, 210, 90, 240, -150
(2319)tr_fruit8605_TL10_01_B00_FACE_40_tr_fruit8602.jpg, tr_fruit8602.jpg, TL10_01_B00_FACE_40_ICAsum_W_1.obj, tr_fruit8605.jpg, -400, -300, 160, 150, 100
(2320)tr_fruit8601_TL10_01_B00_FACE_31_tr_fruit8606.jpg, tr_fruit8606.jpg, TL10_01_B00_FACE_31_ICAsum_W_1.obj, tr_fruit8601.jpg, 360, 300, 110, 100, 60
(2321)tr_fruit8601_TL10_01_B00_FACE_32_tr_fruit8606.jpg, tr_fruit8606.jpg, TL10_01_B00_FACE_32_ICAsum_W_1.obj, tr_fruit8601.jpg, 120, 300, 230, 280, -120
(2322)tr_fruit8601_TL10_01_B00_FACE_33_tr_fruit8606.jpg, tr_fruit8606.jpg, TL10_01_B00_FACE_33_ICAsum_W_1.obj, tr_fruit8601.jpg, 120, 60, 0, 40, -170
(2323)tr_fruit8601_TL10_01_B00_FACE_34_tr_fruit8606.jpg, tr_fruit8606.jpg, TL10_01_B00_FACE_34_ICAsum_W_1.obj, tr_fruit8601.jpg, -280, 150, 360, 170, 80
